what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309355980454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356039137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356045517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356047852
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309356049532
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309356050721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356051269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356051734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356052583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356083986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356089796
